listing_id,date,available,price,day
2515,2018-07-11,t,99.0,1
2515,2018-07-10,t,99.0,1
2515,2018-07-09,t,99.0,1
2515,2018-07-08,t,99.0,0
2515,2018-07-07,t,99.0,0
2515,2018-07-06,t,99.0,1
2515,2018-07-05,t,99.0,1
2515,2018-07-04,t,99.0,1
2515,2018-07-03,t,99.0,1
2515,2018-07-02,t,99.0,1
2515,2018-07-01,t,99.0,0
2515,2018-06-30,t,99.0,0
2515,2018-06-29,t,99.0,1
2515,2018-06-28,t,99.0,1
2515,2018-06-27,t,99.0,1
2515,2018-06-26,t,99.0,1
2515,2018-06-25,t,99.0,1
2515,2018-06-24,t,99.0,0
2515,2018-06-23,t,99.0,0
2515,2018-06-22,t,99.0,1
2515,2018-06-21,t,99.0,1
2515,2018-06-20,t,99.0,1
2515,2018-06-19,t,99.0,1
2515,2018-06-18,t,99.0,1
2515,2018-06-17,t,99.0,0
2515,2018-06-16,t,99.0,0
2515,2018-06-15,t,99.0,1
2515,2018-06-14,t,99.0,1
2515,2018-06-13,t,99.0,1
2515,2018-06-12,t,99.0,1
2515,2018-06-11,t,99.0,1
2515,2018-06-10,t,99.0,0
2515,2018-06-09,t,99.0,0
2515,2018-06-08,t,99.0,1
2515,2018-06-07,t,99.0,1
2515,2018-06-06,t,99.0,1
2515,2018-06-05,t,99.0,1
2515,2018-06-04,t,99.0,1
2515,2018-06-03,t,99.0,0
2515,2018-06-02,t,99.0,0
2515,2018-06-01,t,99.0,1
2515,2018-05-31,t,99.0,1
2515,2018-05-30,t,99.0,1
2515,2018-05-29,t,99.0,1
2515,2018-05-28,t,99.0,1
2515,2018-05-27,t,99.0,0
2515,2018-05-26,t,99.0,0
2515,2018-05-25,t,99.0,1
2515,2018-05-24,t,99.0,1
2515,2018-05-23,t,99.0,1
2515,2018-05-22,t,99.0,1
2515,2018-05-21,t,99.0,1
2515,2018-05-20,t,99.0,0
2515,2018-05-19,t,99.0,0
2515,2018-05-18,t,99.0,1
2515,2018-05-17,t,99.0,1
2515,2018-05-16,t,99.0,1
2515,2018-05-15,t,99.0,1
2515,2018-05-14,t,99.0,1
2515,2018-05-13,t,99.0,0
2515,2018-05-12,t,99.0,0
2515,2018-05-11,t,99.0,1
2515,2018-05-10,t,99.0,1
2515,2018-05-09,t,99.0,1
2515,2018-05-08,t,99.0,1
2515,2018-05-07,t,99.0,1
2515,2018-05-06,t,99.0,0
2515,2018-05-05,t,99.0,0
2515,2018-05-04,t,99.0,1
2515,2018-05-03,t,99.0,1
2515,2018-05-02,t,99.0,1
2515,2018-05-01,t,99.0,1
2515,2018-04-30,t,99.0,1
2515,2018-04-29,t,99.0,0
2515,2018-04-28,t,99.0,0
2515,2018-04-27,t,99.0,1
2515,2018-04-26,t,99.0,1
2515,2018-04-25,t,99.0,1
2515,2018-04-24,t,99.0,1
2515,2018-04-23,t,99.0,1
2515,2018-04-22,t,99.0,0
2515,2018-04-21,t,99.0,0
2515,2018-04-20,t,99.0,1
2515,2018-04-19,t,99.0,1
2515,2018-04-18,t,99.0,1
2515,2018-04-17,t,99.0,1
2515,2018-04-16,t,99.0,1
2515,2018-04-15,t,99.0,0
2515,2018-04-14,t,99.0,0
2515,2018-04-13,t,99.0,1
2515,2018-04-12,t,99.0,1
2515,2018-04-11,t,99.0,1
2515,2018-04-10,t,99.0,1
2515,2018-04-09,t,99.0,1
2515,2018-04-08,t,99.0,0
2515,2018-04-07,t,99.0,0
2515,2018-04-06,t,99.0,1
2515,2018-04-05,t,99.0,1
2515,2018-04-04,t,99.0,1
2515,2018-04-03,t,99.0,1
2515,2018-04-02,t,99.0,1
2515,2018-04-01,t,99.0,0
2515,2018-03-31,t,79.0,0
2515,2018-03-30,t,79.0,1
2515,2018-03-29,t,79.0,1
2515,2018-03-28,t,79.0,1
2515,2018-03-27,t,79.0,1
2515,2018-03-26,t,79.0,1
2515,2018-03-25,t,79.0,0
2515,2018-03-24,t,79.0,0
2515,2018-03-23,t,79.0,1
2515,2018-03-22,t,79.0,1
2515,2018-03-21,t,79.0,1
2515,2018-03-20,t,79.0,1
2515,2018-03-19,t,79.0,1
2515,2018-03-18,t,79.0,0
2515,2018-03-17,t,69.0,0
2515,2018-03-16,t,69.0,1
2515,2018-03-15,t,69.0,1
2515,2018-03-14,t,69.0,1
2515,2018-03-13,t,69.0,1
2515,2018-03-12,t,69.0,1
2515,2018-03-11,t,69.0,0
2515,2018-03-10,t,69.0,0
2515,2018-03-09,t,69.0,1
2515,2018-03-08,t,69.0,1
2515,2018-03-07,t,69.0,1
2515,2018-03-06,t,69.0,1
2515,2018-03-05,t,69.0,1
2515,2018-03-04,t,69.0,0
2515,2018-03-03,t,69.0,0
2515,2018-03-02,t,69.0,1
2515,2018-03-01,f,69.0,1
2515,2018-02-28,f,69.0,1
2515,2018-02-27,f,69.0,1
2515,2018-02-26,t,59.0,1
2515,2018-02-25,t,59.0,0
2515,2018-02-24,t,59.0,0
2515,2018-02-23,t,59.0,1
2515,2018-02-22,t,59.0,1
2515,2018-02-21,t,59.0,1
2515,2018-02-20,t,59.0,1
2515,2018-02-19,t,59.0,1
2515,2018-02-18,t,59.0,0
2515,2018-02-17,f,63.0,0
2515,2018-02-16,f,59.0,1
2515,2018-02-15,f,59.0,1
2515,2018-02-14,f,59.0,1
2515,2018-02-13,f,59.0,1
2515,2018-02-12,f,59.0,1
2515,2018-02-11,f,61.8,0
2515,2018-02-10,t,59.0,0
2515,2018-02-09,t,59.0,1
2515,2018-02-08,t,59.0,1
2515,2018-02-07,t,59.0,1
2515,2018-02-06,t,59.0,1
2515,2018-02-05,t,59.0,1
2515,2018-02-04,t,59.0,0
2515,2018-02-03,t,59.0,0
2515,2018-02-02,f,59.0,1
2515,2018-02-01,f,59.0,1
2515,2018-01-31,f,59.0,1
2515,2018-01-30,f,59.0,1
2515,2018-01-29,f,59.0,1
2515,2018-01-28,f,60.36,0
2515,2018-01-27,f,59.83200000000001,0
2515,2018-01-26,f,59.0,1
2515,2018-01-25,t,59.0,1
2515,2018-01-24,t,59.0,1
2515,2018-01-23,t,59.0,1
2515,2018-01-22,t,59.0,1
2515,2018-01-21,t,59.0,0
2515,2018-01-20,f,59.4384,0
2515,2018-01-19,f,59.0,1
2515,2018-01-18,t,59.0,1
2515,2018-01-17,t,59.0,1
2515,2018-01-16,t,59.0,1
2515,2018-01-15,t,59.0,1
2515,2018-01-14,t,59.0,0
2515,2018-01-13,t,59.0,0
2515,2018-01-12,t,59.0,1
2515,2018-01-11,t,59.0,1
2515,2018-01-10,t,59.0,1
2515,2018-01-09,t,59.0,1
2515,2018-01-08,t,59.0,1
2515,2018-01-07,t,59.0,0
2515,2018-01-06,t,59.0,0
2515,2018-01-05,f,59.0,1
2515,2018-01-04,f,59.0,1
2515,2018-01-03,f,59.0,1
2515,2018-01-02,f,59.0,1
2515,2018-01-01,f,59.0,1
2515,2017-12-31,f,59.08768,0
2515,2017-12-30,f,59.01753599999999,0
2515,2017-12-29,f,59.0,1
2515,2017-12-28,f,59.0,1
2515,2017-12-27,f,59.0,1
2515,2017-12-26,f,59.0,1
2515,2017-12-25,f,59.0,1
2515,2017-12-24,f,59.021043199999994,0
2515,2017-12-23,f,59.025251839999996,0
2515,2018-08-17,t,99.0,1
2515,2018-08-16,t,99.0,1
2515,2018-08-15,t,99.0,1
2515,2018-08-14,t,99.0,1
2515,2018-08-13,t,99.0,1
2515,2018-08-12,t,99.0,0
2515,2018-08-11,t,99.0,0
2515,2018-08-10,t,99.0,1
2515,2018-08-09,t,99.0,1
2515,2018-08-08,t,99.0,1
2515,2018-08-07,t,99.0,1
2515,2018-08-06,t,99.0,1
2515,2017-12-22,f,99.0,1
2515,2017-12-21,t,89.0,1
2515,2017-12-20,t,89.0,1
2515,2017-12-19,t,89.0,1
2515,2017-12-18,t,89.0,1
2515,2017-12-17,t,89.0,0
2515,2017-12-16,t,89.0,0
2515,2017-12-15,t,89.0,1
2515,2017-12-14,t,89.0,1
2515,2017-12-13,t,89.0,1
2515,2017-12-12,t,89.0,1
2515,2017-12-11,t,89.0,1
2515,2017-12-10,t,89.0,0
2515,2017-12-09,t,89.0,0
2515,2017-12-08,t,89.0,1
2515,2017-12-07,t,89.0,1
2515,2017-12-06,t,89.0,1
2515,2017-12-05,t,89.0,1
2515,2017-12-04,f,89.0,1
2515,2017-12-03,f,91.0,0
2515,2017-12-02,t,89.0,0
2515,2017-12-01,t,89.0,1
2515,2017-11-30,t,89.0,1
2515,2017-11-29,f,89.0,1
2515,2017-11-28,t,89.0,1
2515,2017-11-27,t,89.0,1
2515,2017-11-26,t,89.0,0
2515,2017-11-25,t,89.0,0
2515,2017-11-24,t,89.0,1
2515,2017-11-23,t,89.0,1
2515,2017-11-22,t,89.0,1
2515,2017-11-21,f,89.0,1
2515,2017-11-20,f,89.0,1
2515,2017-11-19,f,89.4,0
2515,2017-11-18,t,99.0,0
2515,2017-11-17,t,99.0,1
2515,2017-11-16,t,99.0,1
2515,2017-11-15,t,99.0,1
2515,2017-11-14,t,99.0,1
2515,2017-11-13,t,99.0,1
2515,2017-11-12,t,99.0,0
2515,2017-11-11,t,99.0,0
2515,2017-11-10,t,99.0,1
2515,2017-11-09,t,99.0,1
2515,2017-11-08,t,99.0,1
2515,2017-11-07,f,99.0,1
2515,2017-11-06,f,99.0,1
2515,2017-11-05,f,95.08,0
2515,2017-11-04,f,96.29599999999999,0
2515,2017-11-03,f,99.0,1
2515,2017-11-02,t,99.0,1
2515,2017-11-01,t,99.0,1
2515,2017-10-31,t,99.0,1
2515,2017-10-30,f,99.0,1
2515,2017-10-29,f,97.67519999999999,0
2515,2017-10-28,f,97.41024,0
2515,2017-10-27,f,99.0,1
2515,2017-10-26,f,99.0,1
2515,2017-10-25,f,99.0,1
2515,2017-10-24,f,99.0,1
2515,2017-10-23,f,99.0,1
2515,2017-10-22,f,97.092288,0
2515,2017-10-21,f,96.7107456,0
2515,2017-10-20,f,99.0,1
2515,2017-10-19,f,99.0,1
2515,2017-10-18,f,99.0,1
2515,2017-10-17,f,99.0,1
2515,2017-10-16,f,99.0,1
2515,2017-10-15,f,97.03689471999999,0
2515,2017-10-14,f,97.18507366399999,0
2515,2017-10-13,f,99.0,1
2515,2017-10-12,f,99.0,1
2515,2017-10-11,f,99.0,1
2515,2017-10-10,t,99.0,1
2515,2017-10-09,t,99.0,1
2515,2017-10-08,f,97.08704839679999,0
2515,2017-10-07,f,97.02241007616001,0
2515,2017-10-06,f,99.0,1
2515,2017-10-05,f,99.0,1
2515,2017-10-04,f,99.0,1
2515,2017-10-03,f,99.0,1
2515,2017-10-02,f,99.0,1
2539,2018-05-12,t,99.0,0
2539,2018-05-11,t,99.0,1
2539,2018-05-10,t,150.0,1
2539,2018-05-09,t,150.0,1
2539,2018-05-08,t,150.0,1
2539,2018-05-07,t,150.0,1
2539,2018-05-06,t,150.0,0
2539,2018-05-05,t,99.0,0
2539,2018-05-04,t,99.0,1
2539,2018-05-03,t,150.0,1
2539,2018-05-02,t,150.0,1
2539,2018-05-01,t,150.0,1
2539,2018-04-30,t,150.0,1
2539,2018-04-29,t,150.0,0
2539,2018-04-28,t,99.0,0
2539,2018-04-27,t,99.0,1
2539,2018-04-26,t,150.0,1
2539,2018-04-25,t,150.0,1
2539,2018-04-24,t,150.0,1
2539,2018-04-23,t,150.0,1
2539,2018-04-22,t,150.0,0
2539,2018-04-21,t,99.0,0
2539,2018-04-20,t,99.0,1
2539,2018-04-19,t,150.0,1
2539,2018-04-18,t,150.0,1
2539,2018-04-17,t,150.0,1
2539,2018-04-16,t,150.0,1
2539,2018-04-15,t,150.0,0
2539,2018-04-14,t,99.0,0
2539,2018-04-13,t,99.0,1
2539,2018-04-12,t,150.0,1
2539,2018-04-11,t,150.0,1
2539,2018-04-10,t,150.0,1
2539,2018-04-09,t,150.0,1
2539,2018-04-08,t,150.0,0
2539,2018-04-07,t,99.0,0
2539,2018-04-06,t,99.0,1
2539,2018-04-05,t,150.0,1
2539,2018-04-04,t,150.0,1
2539,2018-04-03,t,150.0,1
2539,2018-04-02,t,150.0,1
2539,2018-04-01,t,150.0,0
2539,2018-03-31,t,99.0,0
2539,2018-03-30,t,99.0,1
2539,2018-03-29,t,150.0,1
2539,2018-03-28,t,150.0,1
2539,2018-03-27,t,150.0,1
2539,2018-03-26,t,150.0,1
2539,2018-03-25,t,150.0,0
2539,2018-03-24,t,99.0,0
2539,2018-03-23,t,99.0,1
2539,2018-03-22,t,150.0,1
2539,2018-03-21,t,150.0,1
2539,2018-03-20,t,150.0,1
2539,2018-03-19,t,150.0,1
2539,2018-03-18,t,150.0,0
2539,2018-03-17,t,99.0,0
2539,2018-03-16,t,99.0,1
2539,2018-03-15,t,150.0,1
2539,2018-03-14,t,150.0,1
2539,2018-03-13,t,150.0,1
2539,2018-03-12,t,150.0,1
2539,2018-03-11,t,150.0,0
2539,2018-03-10,t,99.0,0
2539,2018-03-09,t,99.0,1
2539,2018-03-08,t,150.0,1
2539,2018-03-07,t,150.0,1
2539,2018-03-06,t,150.0,1
2539,2018-03-05,t,150.0,1
2539,2018-03-04,t,150.0,0
2539,2018-03-03,t,99.0,0
2539,2018-03-02,t,99.0,1
2539,2018-03-01,t,150.0,1
2539,2018-02-28,t,150.0,1
2539,2018-02-27,t,150.0,1
2539,2018-02-26,t,150.0,1
2539,2018-02-25,t,150.0,0
2539,2018-02-24,t,99.0,0
2539,2018-02-23,t,99.0,1
2539,2018-02-22,t,150.0,1
2539,2018-02-21,t,150.0,1
2539,2018-02-20,t,150.0,1
2539,2018-02-19,t,150.0,1
2539,2018-02-18,t,150.0,0
2539,2018-02-17,t,99.0,0
2539,2018-02-16,t,99.0,1
2539,2018-02-15,t,150.0,1
2539,2018-02-14,t,150.0,1
2539,2018-02-13,t,150.0,1
2539,2018-02-12,t,150.0,1
2539,2018-02-11,t,150.0,0
2539,2018-02-10,t,99.0,0
2539,2018-02-09,t,99.0,1
2539,2018-02-08,t,150.0,1
2539,2018-02-07,t,150.0,1
2539,2018-02-06,t,150.0,1
2539,2018-02-05,t,150.0,1
2539,2018-02-04,t,150.0,0
2539,2018-02-03,t,99.0,0
2539,2018-02-02,t,99.0,1
2539,2018-02-01,t,150.0,1
2539,2018-01-31,t,150.0,1
2539,2018-01-30,t,150.0,1
2539,2018-01-29,t,150.0,1
2539,2018-01-28,t,150.0,0
2539,2018-01-27,t,99.0,0
2539,2018-01-26,t,99.0,1
2539,2018-01-25,t,150.0,1
2539,2018-01-24,t,150.0,1
2539,2018-01-23,t,150.0,1
2539,2018-01-22,t,150.0,1
2539,2018-01-21,t,150.0,0
2539,2018-01-20,t,99.0,0
2539,2018-01-19,t,99.0,1
2539,2018-01-18,t,150.0,1
2539,2018-01-17,t,150.0,1
2539,2018-01-16,t,150.0,1
2539,2018-01-15,t,150.0,1
2539,2018-01-14,t,150.0,0
2539,2018-01-13,t,99.0,0
2539,2018-01-12,t,99.0,1
2539,2018-01-11,t,150.0,1
2539,2018-01-10,t,150.0,1
2539,2018-01-09,t,150.0,1
2539,2018-01-08,t,150.0,1
2539,2018-01-07,t,150.0,0
2539,2018-01-06,t,99.0,0
2539,2018-01-05,t,99.0,1
2539,2018-01-04,t,150.0,1
2539,2018-01-03,t,150.0,1
2539,2018-01-02,t,150.0,1
2539,2018-01-01,t,150.0,1
2539,2017-12-31,t,150.0,0
2539,2017-12-30,t,99.0,0
2539,2017-12-29,t,99.0,1
2539,2017-12-28,t,150.0,1
2539,2017-12-27,t,150.0,1
2539,2017-12-26,t,150.0,1
2539,2017-12-25,t,150.0,1
2539,2017-12-24,t,150.0,0
2539,2017-12-23,t,99.0,0
2539,2017-12-22,t,99.0,1
2539,2017-12-21,t,150.0,1
2539,2017-12-20,t,150.0,1
2539,2017-12-19,t,150.0,1
2539,2017-12-18,t,150.0,1
2539,2017-12-17,t,150.0,0
2539,2017-12-16,t,99.0,0
2539,2017-12-15,t,99.0,1
2539,2017-12-14,t,150.0,1
2539,2017-12-13,t,150.0,1
2539,2017-12-12,t,150.0,1
2539,2017-12-11,t,150.0,1
2539,2017-12-10,t,150.0,0
2539,2017-12-09,t,99.0,0
2539,2017-12-08,t,99.0,1
2539,2017-12-07,t,150.0,1
2539,2017-12-06,t,150.0,1
2539,2017-12-05,t,150.0,1
2539,2017-12-04,t,150.0,1
2539,2017-12-03,t,150.0,0
2539,2017-12-02,t,99.0,0
2539,2017-12-01,t,99.0,1
2539,2017-11-30,t,150.0,1
2539,2017-11-29,t,150.0,1
2539,2017-11-28,t,150.0,1
2539,2017-11-27,t,150.0,1
2539,2017-11-26,t,150.0,0
2539,2017-11-25,t,99.0,0
2539,2017-11-24,t,99.0,1
2539,2017-11-23,t,150.0,1
2539,2017-11-22,t,150.0,1
2539,2017-11-21,t,150.0,1
2539,2017-11-20,t,150.0,1
2539,2017-11-19,t,150.0,0
2539,2017-11-18,t,99.0,0
2539,2017-11-17,t,99.0,1
2539,2017-11-16,t,150.0,1
2539,2017-11-15,t,150.0,1
2539,2017-11-14,t,150.0,1
2539,2017-11-13,t,150.0,1
2539,2017-11-12,t,150.0,0
2539,2017-11-11,t,99.0,0
2539,2017-11-10,t,99.0,1
2539,2017-11-09,t,150.0,1
2539,2017-11-08,t,150.0,1
2539,2017-11-07,t,150.0,1
2539,2017-11-06,t,150.0,1
2539,2017-11-05,t,150.0,0
2539,2017-11-04,t,99.0,0
2539,2017-11-03,t,99.0,1
2539,2017-11-02,t,150.0,1
2539,2017-11-01,t,150.0,1
2539,2017-10-31,t,150.0,1
2539,2017-10-30,t,150.0,1
2539,2017-10-29,t,150.0,0
2539,2018-10-01,t,150.0,1
2539,2018-09-30,t,150.0,0
2539,2018-09-29,t,99.0,0
2539,2018-09-28,t,99.0,1
2539,2018-09-27,t,150.0,1
2539,2018-09-26,t,150.0,1
2539,2018-09-25,t,150.0,1
2539,2018-09-24,t,150.0,1
2539,2018-09-23,t,150.0,0
2539,2018-09-22,t,99.0,0
2539,2018-09-21,t,99.0,1
2539,2018-09-20,t,150.0,1
2539,2018-09-19,t,150.0,1
2539,2018-09-18,t,150.0,1
2539,2018-09-17,t,150.0,1
2539,2018-09-16,t,150.0,0
2539,2018-09-15,t,99.0,0
2539,2018-09-14,t,99.0,1
2539,2018-09-13,t,150.0,1
2539,2018-09-12,t,150.0,1
2539,2018-09-11,t,150.0,1
2539,2018-09-10,t,150.0,1
2539,2018-09-09,t,150.0,0
2539,2018-09-08,t,99.0,0
2539,2018-09-07,t,99.0,1
2539,2018-09-06,t,150.0,1
2539,2018-09-05,t,150.0,1
2539,2018-09-04,t,150.0,1
2539,2018-09-03,t,150.0,1
2539,2018-09-02,t,150.0,0
2539,2018-09-01,t,99.0,0
2539,2018-08-31,t,99.0,1
2539,2018-08-30,t,150.0,1
2539,2018-08-29,t,150.0,1
2539,2018-08-28,t,150.0,1
2539,2018-08-27,t,150.0,1
2539,2018-08-26,t,150.0,0
2539,2018-08-25,t,99.0,0
2539,2018-08-24,t,99.0,1
2539,2018-08-23,t,150.0,1
2539,2018-08-22,t,150.0,1
2539,2018-08-21,t,150.0,1
2539,2018-08-20,t,150.0,1
2539,2018-08-19,t,150.0,0
2539,2018-08-18,t,99.0,0
2539,2018-08-17,t,99.0,1
2539,2018-08-16,t,150.0,1
2539,2018-08-15,t,150.0,1
2539,2018-08-14,t,150.0,1
2539,2018-08-13,t,150.0,1
2539,2018-08-12,t,150.0,0
2539,2018-08-11,t,99.0,0
2539,2018-08-10,t,99.0,1
2539,2018-08-09,t,150.0,1
2539,2018-08-08,t,150.0,1
2539,2018-08-07,t,150.0,1
2539,2018-08-06,t,150.0,1
2539,2018-08-05,t,150.0,0
2539,2018-08-04,t,99.0,0
2539,2018-08-03,t,99.0,1
2539,2018-08-02,t,150.0,1
2539,2018-08-01,t,150.0,1
2539,2018-07-31,t,150.0,1
2539,2018-07-30,t,150.0,1
2539,2018-07-29,t,150.0,0
2539,2018-07-28,t,99.0,0
2539,2018-07-27,t,99.0,1
2539,2018-07-26,t,150.0,1
2539,2018-07-25,t,150.0,1
2539,2018-07-24,t,150.0,1
2539,2018-07-23,t,150.0,1
2539,2018-07-22,t,150.0,0
2539,2018-07-21,t,99.0,0
2539,2018-07-20,t,99.0,1
2539,2018-07-19,t,150.0,1
2539,2018-07-18,t,150.0,1
2539,2018-07-17,t,150.0,1
2539,2018-07-16,t,150.0,1
2539,2018-07-15,t,150.0,0
2539,2018-07-14,t,99.0,0
2539,2018-07-13,t,99.0,1
2539,2018-07-12,t,150.0,1
2539,2018-07-11,t,150.0,1
2539,2018-07-10,t,150.0,1
2539,2018-07-09,t,150.0,1
2539,2018-07-08,t,150.0,0
2539,2018-07-07,t,99.0,0
2539,2018-07-06,t,99.0,1
2539,2018-07-05,t,150.0,1
2539,2018-07-04,t,150.0,1
2539,2018-07-03,t,150.0,1
2539,2018-07-02,t,150.0,1
2539,2018-07-01,t,150.0,0
2539,2018-06-30,t,99.0,0
2539,2018-06-29,t,99.0,1
2539,2018-06-28,t,150.0,1
2539,2018-06-27,t,150.0,1
2539,2018-06-26,t,150.0,1
2539,2018-06-25,t,150.0,1
2539,2018-06-24,t,150.0,0
2539,2018-06-23,t,99.0,0
2539,2018-06-22,t,99.0,1
2539,2018-06-21,t,150.0,1
2539,2018-06-20,t,150.0,1
2539,2018-06-19,t,150.0,1
2539,2018-06-18,t,150.0,1
2539,2018-06-17,t,150.0,0
2539,2018-06-16,t,99.0,0
2539,2018-06-15,t,99.0,1
2539,2018-06-14,t,150.0,1
2539,2018-06-13,t,150.0,1
2539,2018-06-12,t,150.0,1
2539,2018-06-11,t,150.0,1
2539,2018-06-10,t,150.0,0
2539,2018-06-09,t,99.0,0
2539,2018-06-08,t,99.0,1
2539,2018-06-07,t,150.0,1
2539,2018-06-06,t,150.0,1
2539,2018-06-05,t,150.0,1
2539,2018-06-04,t,150.0,1
2539,2018-06-03,t,150.0,0
2539,2018-06-02,t,99.0,0
2539,2018-06-01,t,99.0,1
2539,2018-05-31,t,150.0,1
2539,2018-05-30,t,150.0,1
2539,2018-05-29,t,150.0,1
2539,2018-05-28,t,150.0,1
2539,2018-05-27,t,150.0,0
2539,2018-05-26,t,99.0,0
2539,2018-05-25,t,99.0,1
2539,2018-05-24,t,150.0,1
2539,2018-05-23,t,150.0,1
2539,2018-05-22,t,150.0,1
2539,2018-05-21,t,150.0,1
2539,2018-05-20,t,150.0,0
2539,2018-05-19,t,99.0,0
2539,2018-05-18,t,99.0,1
2539,2018-05-17,t,150.0,1
2539,2018-05-16,t,150.0,1
2539,2018-05-15,t,150.0,1
2539,2018-05-14,t,150.0,1
2539,2018-05-13,t,150.0,0
2539,2017-10-28,t,99.0,0
2539,2017-10-27,t,99.0,1
2539,2017-10-26,t,150.0,1
2539,2017-10-25,t,150.0,1
2539,2017-10-24,t,150.0,1
2539,2017-10-23,t,150.0,1
2539,2017-10-22,t,150.0,0
2539,2017-10-21,t,99.0,0
2539,2017-10-20,t,99.0,1
2539,2017-10-19,t,150.0,1
2539,2017-10-18,t,150.0,1
2539,2017-10-17,t,150.0,1
2539,2017-10-16,t,150.0,1
2539,2017-10-15,t,150.0,0
2539,2017-10-14,t,99.0,0
2539,2017-10-13,t,99.0,1
2539,2017-10-12,t,150.0,1
2539,2017-10-11,t,150.0,1
2539,2017-10-10,t,150.0,1
2539,2017-10-09,t,150.0,1
2539,2017-10-08,t,150.0,0
2539,2017-10-07,t,99.0,0
2539,2017-10-06,t,99.0,1
2539,2017-10-05,t,150.0,1
2539,2017-10-04,t,150.0,1
2539,2017-10-03,t,150.0,1
2539,2017-10-02,t,150.0,1
2595,2018-10-01,t,238.0,1
2595,2018-09-30,t,238.0,0
2595,2018-09-29,t,238.0,0
2595,2018-09-28,t,238.0,1
2595,2018-09-27,t,238.0,1
2595,2018-09-26,t,238.0,1
2595,2018-09-25,t,238.0,1
2595,2018-09-24,t,238.0,1
2595,2018-09-23,t,238.0,0
2595,2018-09-22,t,238.0,0
2595,2018-09-21,t,238.0,1
2595,2018-09-20,t,238.0,1
2595,2018-09-19,t,238.0,1
2595,2018-09-18,t,238.0,1
2595,2018-09-17,t,238.0,1
2595,2018-09-16,t,238.0,0
2595,2018-09-15,t,238.0,0
2595,2018-09-14,t,238.0,1
2595,2018-09-13,t,238.0,1
2595,2018-09-12,t,238.0,1
2595,2018-09-11,t,238.0,1
2595,2018-09-10,t,238.0,1
2595,2018-09-09,t,238.0,0
2595,2018-09-08,t,238.0,0
2595,2018-09-07,t,238.0,1
2595,2018-09-06,t,238.0,1
2595,2018-09-05,t,238.0,1
2595,2018-09-04,t,238.0,1
2595,2018-09-03,t,238.0,1
2595,2018-09-02,t,238.0,0
2595,2018-09-01,t,238.0,0
2595,2018-08-31,t,238.0,1
2595,2018-08-30,t,238.0,1
2595,2018-08-29,t,238.0,1
2595,2018-08-28,t,238.0,1
2595,2018-08-27,t,238.0,1
2595,2018-08-26,t,238.0,0
2595,2018-08-25,t,238.0,0
2595,2018-08-24,t,238.0,1
2595,2018-08-23,t,238.0,1
2595,2018-08-22,t,238.0,1
2595,2018-08-21,t,238.0,1
2595,2018-08-20,t,238.0,1
2595,2018-08-19,t,238.0,0
2595,2018-08-18,t,238.0,0
2595,2018-08-17,t,238.0,1
2595,2018-08-16,t,238.0,1
